"Kod";"Nazwa";"Wiek";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"mężczyźni";"2022";4475;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2000";31966;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2001";34497;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2002";36000;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2003";35241;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2004";32520;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2005";30710;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2006";27349;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2007";20278;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2008";17656;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2009";20348;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2010";20476;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2011";20863;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2012";20418;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2013";20315;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2014";16765;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2015";14186;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2016";11965;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2017";9506;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2018";8435;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2019";6943;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2020";8501;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2021";6749;"osoba";"";
020811400000;"PODREGION ZIELONOGÓRSKI";"ogółem";"kobiety";"2022";5698;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2000";48971;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2001";56198;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2002";56312;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2003";55188;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2004";49338;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2005";45213;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2006";36464;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2007";23708;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2008";19727;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2009";28627;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2010";28356;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2011";26776;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2012";28057;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2013";27365;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2014";21683;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2015";16562;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2016";13169;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2017";9726;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2018";8757;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2019";8316;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2020";10803;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2021";8812;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"ogółem";"2022";8965;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2000";19994;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2001";25023;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2002";26358;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2003";25029;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2004";21367;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2005";18534;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2006";12839;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2007";7398;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2008";7028;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2009";12665;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2010";12141;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2011";10775;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2012";12255;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2013";11847;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2014";9257;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2015";6783;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2016";5417;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2017";3811;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2018";3411;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2019";3322;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2020";4496;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2021";3543;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"mężczyźni";"2022";3669;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2000";28977;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2001";31175;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2002";29954;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2003";30159;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2004";27971;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2005";26679;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2006";23625;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2007";16310;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2008";12699;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2009";15962;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2010";16215;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2011";16001;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2012";15802;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2013";15518;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2014";12426;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2015";9779;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2016";7752;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2017";5915;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2018";5346;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2019";4994;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2020";6307;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2021";5269;"osoba";"";
023015700000;"PODREGION KALISKI";"ogółem";"kobiety";"2022";5296;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2000";55209;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2001";63723;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2002";64934;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2003";64854;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2004";62480;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2005";58056;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2006";47716;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2007";33806;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2008";27238;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2009";35302;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2010";36208;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2011";36522;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2012";39246;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2013";40016;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2014";33939;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2015";27925;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2016";23511;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2017";17394;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2018";14474;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2019";12901;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2020";15613;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2021";12966;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"ogółem";"2022";12684;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2000";24515;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2001";30113;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2002";31513;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2003";30757;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2004";28639;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2005";25301;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2006";18713;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2007";11632;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2008";10169;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2009";16084;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2010";16119;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2011";15613;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2012";17932;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2013";17831;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2014";14604;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2015";11757;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2016";9664;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2017";6758;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2018";5417;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2019";4890;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2020";6531;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2021";5137;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"mężczyźni";"2022";5035;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2000";30694;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2001";33610;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2002";33421;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2003";34097;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2004";33841;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2005";32755;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2006";29003;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2007";22174;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2008";17069;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2009";19218;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2010";20089;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2011";20909;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2012";21314;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2013";22185;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2014";19335;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2015";16168;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2016";13847;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2017";10636;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2018";9057;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2019";8011;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2020";9082;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2021";7829;"osoba";"";
023015800000;"PODREGION KONIŃSKI";"ogółem";"kobiety";"2022";7649;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2000";27664;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2001";34431;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2002";36650;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2003";36052;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2004";33186;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2005";29211;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2006";22540;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2007";15130;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2008";13390;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2009";20714;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2010";20450;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2011";20045;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2012";21988;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2013";20673;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2014";16397;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2015";13585;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2016";11257;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2017";9082;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2018";8232;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2019";7584;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2020";9386;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2021";7722;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"ogółem";"2022";7473;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2000";11937;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2001";16072;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2002";17902;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2003";17296;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2004";15340;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2005";12459;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2006";8253;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2007";5533;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2008";5345;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2009";9291;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2010";8855;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2011";8220;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2012";9787;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2013";9344;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2014";7128;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2015";5687;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2016";4583;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2017";3541;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2018";3104;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2019";2919;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2020";3687;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2021";3020;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"mężczyźni";"2022";3058;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2000";15727;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2001";18359;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2002";18748;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2003";18756;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2004";17846;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2005";16752;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2006";14287;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2007";9597;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2008";8045;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2009";11423;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2010";11595;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2011";11825;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2012";12201;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2013";11329;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2014";9269;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2015";7898;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2016";6674;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2017";5541;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2018";5128;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2019";4665;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2020";5699;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2021";4702;"osoba";"";
023015900000;"PODREGION LESZCZYŃSKI";"ogółem";"kobiety";"2022";4415;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2000";33203;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2001";40301;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2002";40340;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2003";39414;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2004";36083;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2005";32345;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2006";25543;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2007";18565;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2008";16491;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2009";22833;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2010";22939;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2011";23807;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2012";25611;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2013";24240;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2014";19460;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2015";15040;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2016";12864;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2017";10011;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2018";8787;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2019";8055;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2020";9424;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2021";7494;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"ogółem";"2022";7659;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2000";13902;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2001";18398;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2002";18819;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2003";18150;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2004";15983;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2005";13516;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2006";9490;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2007";6282;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2008";6405;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2009";10207;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2010";10000;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2011";10192;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2012";11530;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2013";11033;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2014";8509;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2015";6442;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2016";5360;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2017";3955;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2018";3454;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2019";3344;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2020";3885;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2021";3014;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"mężczyźni";"2022";3272;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"kobiety";"2000";19301;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"kobiety";"2001";21903;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"kobiety";"2002";21521;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"kobiety";"2003";21264;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"kobiety";"2004";20100;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"kobiety";"2005";18829;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"kobiety";"2006";16053;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"kobiety";"2007";12283;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"kobiety";"2008";10086;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"kobiety";"2009";12626;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"kobiety";"2010";12939;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"kobiety";"2011";13615;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"kobiety";"2012";14081;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"kobiety";"2013";13207;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"kobiety";"2014";10951;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"kobiety";"2015";8598;"osoba";"";
023016000000;"PODREGION PILSKI";"ogółem";"kobiety";"2016";7504;"osoba";"";
